origins,destinations,path,free_flow_time,route_id,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes,spatial_distinct_rank_for_OD,cluster
-100468681#0,-23887076#2,"100468681#0,100468681#1,100468681#2,-101600741#4,-101600741#3,-101600741#2,-101600741#1,-101600741#0,-100468675#3,-100468675#2,-100468675#1,-100468675#0,100468664,100468672#2,100468672#3,100468672#4,100468679,-23887076#3,-23887076#2",2.3828920996909644,72aab00036c010341a53c83130a59aa30fb213f10a3ccae5a086de405f8bc940,2002.350184388784,54.20652631578948,28.93513755390076,70.02,0.6113107573609591,0.0,0.600008311099578,0.3999916889004219,0.6730082970044664,0.9988262870265616,0.9988262870265616,0.4994131435132807,0.0,68.610280759433,0.9988262870265616,0.0,3.579089257353434,9.488849726752337,0.8095238095238095,0.495970695970696,0.8095238095238095,0.6,2
-100468681#0,-23887076#2,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100525438#0,100525438#1,100525438#2,659278036#0,659278036#1,659278036#2,659278036#3,-100468675#3,-100468675#2,-100468675#1,-100468675#0,100468664,100468672#2,100468672#3,100468672#4,100468679,-23887076#3,-23887076#2",2.8796298588695093,9cda090183a473463fb07d9fe87aa92c1a5c08defb7b4c746f313a5c1f3225dd,2374.968877644465,51.59664,25.9356500253994,70.02,0.6004421960637388,0.0,0.5909130373583131,0.4090869626416868,0.6765245092541134,0.8421162983759324,0.8421162983759324,0.4210581491879662,0.0,83.62191436161403,0.8421162983759324,0.0,4.245124385733126,10.526453729699154,0.8518518518518519,0.5446329898446833,0.8518518518518519,0.8,3
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,-101607101,101607107,101607098#1,101607098#2,-101607965,101607964#1,101607969#0,101607966#0,-101608828,-101609498#2,-101608827,-336863927#2,-336863927#1",2.539073224682241,f0b4c13febe6422462ca695146e5eb8ac084390fafe98fe3dd5a371f22ce8566,2082.022662930407,37.3623157894737,9.91982206971158,20.016000000000005,0.4823996731182212,0.0,0.361693612319199,0.638306387680801,0.6543864181922026,0.0,0.4803021685616617,0.4803021685616617,0.0,81.8555192162709,0.4803021685616617,0.4803021685616617,2.3725178355520598,9.125741202671572,0.64,0.495486408626261,0.7741935483870968,0.8333333333333334,0
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,-101607101,101607107,101607098#1,101607098#2,-120512823#1,-120512823#0,-101609498#5,-101609498#4,-101609498#3,-101609498#2,-101608827,-336863927#2,-336863927#1",2.4503193069884537,383d7fccbe43bc5c9f4ea1d0b7ab648030265b9aa43edf5759eb2188793c1d95,1989.374496721627,37.3623157894737,9.91982206971158,20.016000000000005,0.4549728423000136,0.0,0.3785382285370233,0.6214617714629764,0.6633439819257766,0.0,0.5026705638621293,0.5026705638621293,0.0,79.68914755776981,0.5026705638621293,0.5026705638621293,2.2669428912082044,9.550740713380456,0.4545454545454546,0.4050377956109182,0.6428571428571428,0.1666666666666666,1
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,101607099,101607107,101607098#1,101607098#2,-120512823#1,-120512823#0,-101609498#5,336863927#0,336863927#1",1.8866338327987773,c51935221f561cdd246e898463a5d9ee843db48c4c23709a384927d9469f271e,1656.930678288405,39.328800000000015,10.336217954358355,20.016000000000005,0.5462578374778903,0.0,0.4544875097995262,0.5455124902004739,0.6889986671291778,0.0,0.6035255506482572,0.6035255506482572,0.0,71.09799499106505,0.6035255506482572,0.6035255506482572,2.3573617116802734,9.052883259723858,0.0,0.4166328220205225,0.6666666666666667,0.5,2
-100468681#0,-336863927#1,"-100468681#0,100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,-101607101,101607107,101607098#1,101607098#2,-101607965,101607964#1,101607969#0,101607966#0,-101608828,-101609498#2,-101608827,-336863927#2,-336863927#1",2.6567598097554352,46fa355ee0f4fe129dc0be82be9ed6fe451b464ffc83cdbe87044c437cbbbc14,2176.5154873140705,37.994400000000006,10.060535794039897,20.016000000000005,0.5048711496935262,0.0,0.3894055094987245,0.6105944905012755,0.6684814210618433,0.0,0.4594499813249894,0.4594499813249894,0.0,88.96222372040279,0.4594499813249894,0.4594499813249894,2.772082228106062,9.188999626499788,0.6538461538461539,0.4872460092381382,0.78125,0.75,3
-100468681#0,101417074,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,-100525438#0,100468681#7,100468681#8,282479126,133906980,133906979,282479125#0,282479125#1,120511930,42762428#1,1164653913,463830226#0,-416376586,71223791#1,-679068326#3,-679068326#2,-679068326#1,-679068326#0,-1006827381,101417074",3.910378204557561,7d86e8d1372d4d7cdd52be54a2b08066d4d170c6c8f6d61295f0190c58a87788,2814.982179731282,37.68646153846154,9.93071699015039,20.016000000000005,0.4333457007171215,0.0435067726640607,0.4013376329845805,0.5551555943513589,0.8295016717868908,0.0,1.420968142818524,0.710484071409262,0.0,68.26453751640904,1.420968142818524,0.0,2.159181302052043,9.236292928320406,0.8823529411764706,0.4105662921766524,0.8823529411764706,0.5,0
-100468681#0,101417074,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100468681#7,100468681#8,282479126,133906980,133906979,282479125#0,282479125#1,120511930,42762428#1,1164653913,463830226#0,71324343#0,-416375814,-679068326#2,-101415864#1,101416507,101416508#2,-679068326#0,-1006827381,101417074",2.925707244740949,3b34898917e790853cc2e50943fffd0b7cb9140e586bb459341a32b31701546a,2446.416151303916,42.59066666666667,9.849931198510204,20.016000000000005,0.6521979358153092,0.0500613068964883,0.5443602082796256,0.405578484823886,0.8469689812849492,0.0,0.8175223986050042,0.4087611993025021,0.0,62.761775749831614,0.8175223986050042,0.0,1.8764793784370533,11.036552381167557,0.8163265306122449,0.4663824704950705,0.8163265306122449,0.75,1
-100468681#0,101417074,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,-101607101,101607107,101607098#1,101607098#2,372606529#0,372606529#1,101594836#0,101594836#1,101594812#3,101594812#0,101594843,101594815#0,659283000#6,-71324343#11,-71324343#10,-71324343#8,-71324343#7,-71324343#6,-71324343#5,101416508#0,101416508#1,101416508#2,-679068326#0,-1006827381,101417074",2.557062666679343,b799ce27c101cb2ff6a741a3051d7f4eb18252a63d4bc465bb851e8c6b692c84,2141.1277385957774,36.44477419354839,9.511422321642817,20.016000000000005,0.5156339553972883,0.0062780545067422,0.3517091877851319,0.6420127577081257,0.6838589269632092,0.0,1.4011307900608954,0.9340871933739304,0.4670435966869651,62.00986123941169,1.4011307900608954,0.4670435966869651,1.6423134085070112,14.47835149729592,0.0,0.8552853388353625,0.8867924528301887,1.0,2
-100468681#0,101417074,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,-100525438#0,100468681#7,100468681#8,282479126,133906980,133906979,282479125#0,282479125#1,120511930,42762428#1,42762428#4,71324344,463830226#0,463830226#1,-679068326#3,-679068326#2,-101415864#1,101416507,101416508#2,-679068326#0,-1006827381,101417074",3.4831783541350307,437011782b4390dacc490d1ab410e8a88ff7afbeb463673dee348b4aa057f919,2625.5264702973245,37.85142857142857,9.95490678725106,20.016000000000005,0.4640602905649732,0.0561112347779548,0.4302978079589461,0.5135909572630991,0.8667045433049572,0.0,1.5235039696808028,0.7617519848404014,0.0,67.38867147005647,1.5235039696808028,0.0,2.01386271768507,10.66452778776562,0.8653846153846154,0.4098753831368478,0.8653846153846154,0.4166666666666667,3
-100468681#2,659281081#1,"-100468681#2,100468681#2,-101600741#4,101601553#0,101601553#1,100525438#1,100525438#2,659278038#0,659278038#1,659278038#2,659278038#3,100475365#0,100475365#1,282479151#3,282479151#4,100488713,-100488715#7,-101605219,-100488715#5,-100488715#4,-100488715#3,-100488715#2,-100488715#1,-100488715#0,162276533#2,-1323419243,-16648700,42762427,659281081#0,659281081#1",4.047377770402618,22e58fd467624100cebe2194b5ecf384328b235d36c9ad5cc11630a567a13da1,2783.439045881029,35.99280000000001,9.329289459583174,20.016000000000005,0.3097879744271644,0.1394599266316009,0.1616614145770114,0.6988786587913876,0.8197136349901027,0.359267791935237,1.077803375805711,0.359267791935237,0.0,72.42907407183242,1.077803375805711,0.0,2.932438792875637,10.77803375805711,0.9166666666666666,0.8896065922381713,0.9473684210526316,1.0,0
-100468681#2,659281081#1,"100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100468681#7,100468681#8,282479126,133906980,133906979,282479125#0,282479125#1,120511930,-42762428#0,-697042776#1,42762429,1323419246,184568063,1323419245,42762427,659281081#0,659281081#1",2.2503160803558284,d57300dc4ebb0a2f8ddaf05bdce031db0009a213a384589580d5cc9c05e5685d,1621.210978903708,38.17636363636365,10.072777375279776,20.016000000000005,0.2584110152810204,0.5349253142550516,0.4650746857449483,0.0,0.6907056377166965,0.6168228645208276,0.6168228645208276,0.0,0.6168228645208276,53.31515591690543,0.6168228645208276,0.0,1.647168651426377,13.570103019458204,0.0,0.3939668904944422,0.9166666666666666,0.1666666666666666,1
-100468681#2,659281081#1,"-100468681#2,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100468681#7,100468681#8,282479126,133906980,133906979,282479125#0,282479125#1,120511930,-42762428#0,-697042776#1,42762429,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,659281081#1",3.5571511246117336,b30fb93d086d12ec03c3c0142334f9d587547c4032a6147dd60b88b07c2712a6,2005.5275181951515,33.54735483870967,12.792273797227212,39.99600000000001,0.2333981349359729,0.3366541550756206,0.4004591243549452,0.0448805500499219,1.2043646765612963,2.4931096455358968,2.4931096455358968,0.9972438582143588,0.4986219291071794,71.85627322246457,2.4931096455358968,0.4986219291071794,2.1128850309253133,15.45727980232256,0.4411764705882353,0.4790610189908176,0.9298245614035088,0.6666666666666666,3
-100488715#3,-101411571#1,"-100488715#3,-100488715#2,-100488715#1,-100488715#0,162276533#2,120511145,47374680#0,47374680#1,101415865#0,-101749449#1,101746514,-101746498#2,-101746498#1,-101746498#0,47374680#6,47374680#7,47374680#8,101411571#1",4.242252682210393,a53c83f726f7b79091ce3044a51e42d73a80f6c24c27d1943f3b5084be48a8d2,2766.686954978267,34.43600000000001,8.562697321041117,20.016000000000005,0.3683588298421737,0.0479257121770163,0.1271121325745461,0.8249621552484375,0.5665330028217388,0.0,1.084329397874927,0.3614431326249758,0.0,93.4474842880931,1.084329397874927,0.3614431326249758,4.689494404331254,6.505976387249564,0.4545454545454546,0.5942335021762536,0.9743589743589745,0.3333333333333333,0
-100488715#3,-101411571#1,"-100488715#3,-100488715#2,-100488715#1,-100488715#0,162276533#2,120511145,47374680#0,101749458#0,101749458#1,-101415865#0,47374680#2,47374680#3,47374680#4,47374680#5,47374680#6,47374680#7,47374680#8,101411571#1",2.7800184292579524,7f16bb09ae37f9c9fb2921c73f4b323ef33a63c2357c15e90bc3917152c8c034,1877.2233392329997,35.54800000000001,9.225146196832938,20.016000000000005,0.3422532862296157,0.0706338132053964,0.1873402443191202,0.7420259424754834,0.722358921396351,0.0,1.5981049975788963,0.5327016658596321,0.0,72.60510873344572,1.5981049975788963,0.5327016658596321,3.1818664302345447,9.58862998547338,0.2105263157894736,0.5769646938963132,0.9743589743589745,0.25,1
-100488715#3,-101411571#1,"-100488715#3,-100488715#2,-100488715#1,-100488715#0,162276533#2,120511145,47374680#0,47374680#1,47374680#2,47374680#3,47374680#4,47374680#5,47374680#6,47374680#7,47374680#8,101411571#1",2.545859999867478,fdf1a5b98fa4b526eb50555b37a6f891032732f1877fda352fa6c4bc6141333b,1678.389321629827,33.741,8.068707554497191,20.016000000000005,0.2953662258181086,0.0790016005103245,0.2095339111618994,0.7114644883277762,0.7702066413662576,0.0,1.7874279592572728,0.5958093197524242,0.0,72.32543484604183,1.7874279592572728,0.5958093197524242,2.8448456439605505,9.532949116038788,0.0,0.5361424624234828,0.972972972972973,0.0833333333333333,2
-100488715#3,-101411571#1,"-100488715#3,-100488715#2,-100488715#1,-100488715#0,162276533#2,120511145,283490977#1,-173532317#3,-173532317#2,-101415865#2,-101415865#1,-101415865#0,47374680#2,47374680#3,47374680#4,47374680#5,47374680#6,47374680#7,47374680#8,101411571#1",3.593195507144542,0d2b0b65d4fe03a30bcb381b6023a12c7bd72862e7d29ec226248e516220bb0d,2447.5531465640533,35.9928,9.410769517168251,20.016000000000005,0.3987835294103976,0.1045703535421163,0.2895290701532928,0.6059005763045908,0.898560101446477,0.0,1.6342852475401062,0.8171426237700531,0.0,87.56252909670202,1.6342852475401062,0.8171426237700531,4.148567211213688,8.171426237700532,0.3636363636363636,0.6250646972064549,0.975609756097561,0.5,3
-100488715#3,-101609498#0,"-100488715#3,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154,120511142#1,75421017,619185406,619184994,1164659927#1,1164659928,-372606529#8,-372606529#7,-372606529#6,-372606529#5,-372606529#4,-372606529#3,-372606529#2,-372606529#1,-372606529#0,-101607965,101607964#1,101607969#0,101607966#0,-101608828,-101609498#2,-101609498#1,-101609498#0",3.829205620333087,ab2bc54c1b475fa8591baf27bd871735b814b2c654e3f2887adbdf1324fa848b,2539.826283836262,32.570709677419366,6.820994444573551,20.016000000000005,0.1342325748411239,0.0,0.0,1.0,-0.0,1.5749108612098577,0.0,0.0,0.0,58.94124714817259,0.0,0.0,2.2415095417977238,12.205559174376395,0.3055555555555556,0.4735964357083864,0.9701492537313432,0.25,0
