origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
-24634505,272042145,"24634505,201238724,201238718#1,201201950#0,-24634411,-160314345#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,-24634414#5,-24634414#4,-24634414#3,-24634414#2,-24634414#1,201201950#4,272042145",2.377142664121084,2063.625988032562,41.76211764705882,10.154109918416983,20.016000000000005,0.6236834478053536,0.0,0.0,0.0694869609626928,0.0671861348204767,0.2140566160529061,0.0,0.5141620179998909,3.876671473607052,10.660846552419391,1.4537518026026444,0.9691678684017628,128.38964900151595,3.39208753940617,0.9691678684017628,2.9208872216544663,88.15922153664036,8.237926881414985,"8a7571c85daffff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571ca36dffff,8a7571ca36d7fff,8a7571ca36affff,8a7571ca362ffff",2
-24634505,272042145,"24634505,201238724,201238718#1,201201950#0,-24634411,160314345#1,160314345#2,-24634414#1,201201950#4,272042145",1.611497471558818,1379.8278640549431,41.997600000000006,10.336217954358355,20.016000000000005,0.5490164692352348,0.0,0.0,0.1039224545376387,0.0,0.036873222995747,0.0,0.6571407573134453,2.8989123239221124,11.59564929568845,1.4494561619610562,0.7247280809805281,129.55226667957822,2.8989123239221124,0.7247280809805281,1.9530290854901105,89.52436220650317,7.24728080980528,"8a7571c85daffff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36affff,8a7571ca362ffff",3
-24634506#0,386687235,"-24634506#0,160314346#1,160314345#0,160314345#1,24634413#1,24634413#2,37386279,-24634414#4,-24634414#3,-24634414#2,-24634414#1,201201950#4,386687239#0,386687239#1,202092676#0,386687235",1.7525984187771584,1331.3949779713612,38.745000000000005,10.25514832657237,20.016000000000005,0.4023202650398318,0.0,0.0,0.0445362227861702,0.0,0.0,0.0,0.7458729930165807,0.7510919122766214,6.759827210489593,0.7510919122766214,0.7510919122766214,122.84523981972916,0.7510919122766214,0.0,1.9894266595431933,42.37534997429619,12.017470596425945,"8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571c85d2ffff,8a7571c85d77fff,8a7571c85d67fff,8a7571ca36dffff,8a7571ca36d7fff,8a7571ca36affff,8a7571ca3617fff,8a7571ca361ffff,8a7571ca3607fff,8a7571ca362ffff",0
-24634506#0,386687235,"-24634506#0,160314346#1,160314345#0,160314345#1,-24634413#0,201201950#3,201201950#4,386687239#0,386687239#1,202092676#0,386687235",1.1395360736087097,997.8396807583284,42.72545454545456,10.098571981856017,20.016000000000005,0.5686071952653328,0.0,0.0,0.190891535755384,0.0,0.0,0.0,0.5294562085864442,1.0021649963248902,9.019484966924011,1.0021649963248902,1.0021649963248902,105.68965972922112,1.0021649963248902,0.0,1.4910142337140386,55.79172080095488,11.023814959573793,"8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca3697fff,8a7571ca36affff,8a7571ca3617fff,8a7571ca361ffff,8a7571ca3607fff,8a7571ca362ffff",1
-24634506#0,386687235,"-24634506#0,160314346#1,160314345#0,160314345#1,160314345#2,-24634414#1,201201950#4,386687239#0,386687239#1,202092676#0,386687235",1.0644678893875763,911.6348487425598,40.90581818181818,10.453015084827744,20.016000000000005,0.478475539915794,0.0,0.0,0.0650428221750279,0.0,0.0,0.0,0.6288608083255014,1.0969304227227867,9.87237380450508,1.0969304227227867,1.0969304227227867,108.35449493309824,1.0969304227227867,0.0,1.3622033294886646,41.89267336834156,12.066234649950657,"8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36affff,8a7571ca3617fff,8a7571ca361ffff,8a7571ca3607fff,8a7571ca362ffff",2
-24634506#0,386687235,"-24634506#0,160314346#1,201238718#0,201238718#1,201201950#0,-24634411,160314345#1,160314345#2,160314345#3,-24634417,386687239#1,202092676#0,386687235",1.8320842663919417,1416.8483629261605,40.76584615384616,10.385792425602023,20.016000000000005,0.4778870345630366,0.0,0.0,0.0593569483632026,0.0,0.1832914545311134,0.0,0.591175794003489,2.1173754923245416,10.586877461622707,0.7057918307748472,1.4115836615496944,124.13139345720016,2.823167323099389,0.0,2.1171147198033564,65.18486359078875,9.175293800073014,"8a7571c85d1ffff,8a7571c85d07fff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36f7fff,8a7571ca3617fff,8a7571ca361ffff,8a7571ca3607fff,8a7571ca362ffff",3
-24634509#7,-266565295#5,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,160314345#0,160314345#1,160314345#2,24634414#2,24634416,315358253#1,315358253#2,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857516#1,-266565295#5",1.6897642570347071,1558.0699684593408,44.736631578947375,9.055517190031026,20.016000000000005,0.7338086490836776,0.0,0.0,0.0,0.2811846683595142,0.0628519699842132,0.0,0.6559633616562727,3.209098500848538,1.9254591005091228,0.0,1.2836394003394154,90.3400610693126,1.2836394003394154,0.0,1.5449238630953643,58.44813455501544,12.194574303224446,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36dffff,8a7571ca36effff,8a7571ca36cffff,8a7571c859b7fff,8a7571ca365ffff,8a7571ca364ffff,8a7571ca366ffff,8a7571ca3297fff",0
-24634509#7,-266565295#5,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857516#1,-266565295#5",1.516932503743038,1603.4219323109576,48.82658823529412,4.854593070727242,20.016000000000005,0.9635979760231757,0.0,0.0,0.0,0.4376733346820277,0.2437624728674611,0.0,0.3185641924505113,5.612995443456736,1.870998481152245,0.0,1.870998481152245,94.20418774960996,1.2473323207681637,0.0,1.589893172953691,76.42669863169984,10.60232472652939,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571ca364ffff,8a7571ca366ffff,8a7571ca3297fff",1
-24634509#7,-266565295#5,"-24634509#7,24634507,24634508,-24693977#1,-24693977#0,-32999434#1,-24634414#5,-24634414#4,-24634414#3,24634416,315358253#1,315358253#2,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857516#1,-266565295#5",1.7125828012990654,1745.3884316523756,46.84357894736843,7.498680641847677,20.016000000000005,0.9059204735601648,0.0,0.0,0.0,0.3304436025550694,0.1246170154920544,0.0,0.5449393819528761,5.1564453142843485,5.1564453142843485,0.5729383682538165,1.7188151047614495,105.62672184582388,2.8646918412690825,0.5729383682538165,1.7774833102288374,70.10420445887871,10.885828996822514,"8a7571c85c37fff,8a7571c85c0ffff,8a7571c85d5ffff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571ca36dffff,8a7571ca36effff,8a7571ca36cffff,8a7571c859b7fff,8a7571ca365ffff,8a7571ca364ffff,8a7571ca366ffff,8a7571ca3297fff",2
-24634509#7,-266565295#5,"24634509#1,-24634506#2,-24634506#1,-24634506#0,-160314346#0,24634505,201238724,-201238718#0,-315392062#4,-24634508,-24634507,-24634509#0,-22716549#6,-201089423#1,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857516#1,-266565295#5",3.0518871047339022,2784.4264646083416,48.26347826086956,5.766690975448931,20.016000000000005,0.8753874574128904,0.0,0.0,0.0,0.2800716370337415,0.1724212392749706,0.0,0.5475071236912877,2.513982713845748,2.513982713845748,0.3591403876922497,1.0774211630767492,106.0736651508622,1.0774211630767492,0.0,2.7609330628850666,85.16120909830744,8.260228916921744,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d5ffff,8a7571c85c57fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571ca364ffff,8a7571ca366ffff,8a7571ca3297fff",3
-24634509#7,201238729#3,"-24634509#7,24634507,24634508,315392062#0,201238718#0,201238718#1,174800513,201201945#0,201201945#1,201201945#2,22724699#0,22724699#2,173203413#0,201201953#4,201201953#10,201201953#12,176550246,201238729#1,201238729#2,201238729#3",2.8998220598534594,2955.104873650673,48.00240000000001,6.160794808600935,20.016000000000005,0.9438450707863926,0.0,0.0,0.3776578606888737,0.0,0.284042943709467,0.0,0.3382991956016594,2.368782259613125,3.045577190931161,0.3383974656590178,1.3535898626360714,84.19152488759875,1.0151923969770535,0.3383974656590178,2.1427898429088272,117.53996782727089,6.767949313180358,"8a7571c85c37fff,8a7571c85c0ffff,8a7571c85d5ffff,8a7571c85d47fff,8a7571c85d07fff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a77fff,8a7571c84a0ffff,8a7571c84ae7fff,8a7571c84ac7fff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c84287fff,8a7571c8465ffff",0
-24634509#7,201238729#3,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,201238718#0,201238718#1,174800513,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238729#1,201238729#2,201238729#3",1.956385347515536,2188.058462176186,48.82658823529412,4.854593070727242,20.016000000000005,0.9733243856899058,0.0,0.0,0.6364925771689256,0.0,0.1300617348598045,0.0,0.2334456879712699,2.2851308986630685,2.2851308986630685,0.0,1.828104718930455,92.15668927630252,0.9140523594652274,0.0,1.494414225100328,122.64866067539506,7.769445055454433,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c84287fff,8a7571c8465ffff",1
-24634509#7,201238729#3,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,201238718#0,201238718#1,174800513,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,137133006#0,175770996#0,201238729#3",2.1688823477555164,2472.965435170601,54.44800000000001,17.228491859843853,70.02,0.9763976468110548,0.0,0.0,0.5504331083825291,0.1279386629016419,0.1150774998784721,0.0,0.2065507288373567,5.256846624345632,3.639355355316207,0.4043728172573563,1.6174912690294254,94.6250107267267,1.6174912690294254,0.0,1.689001819825594,114.0011968697262,7.278710710632414,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c8439ffff,8a7571c842a7fff,8a7571c84287fff,8a7571c8465ffff",2
-24634509#7,201238729#3,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,201238718#0,201238718#1,174800513,201201953#0,40888360#0,22724699#2,173203413#0,201201953#4,201201953#10,201201953#12,176550246,201238729#1,201238729#2,201238729#3",2.4401112640880687,2564.458577035841,47.89705263157895,6.311080181128394,20.016000000000005,0.9386483944634556,0.0,0.0,0.4739523124782978,0.0,0.110971837140863,0.0,0.4150758503808392,2.729621005651428,5.8491878692530594,0.3899458579502039,1.5597834318008157,90.93532102944478,1.5597834318008157,0.0,1.751490393630222,120.00877948453316,7.408971301053874,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84ae7fff,8a7571c84ac7fff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c84287fff,8a7571c8465ffff",3
-24634509#7,32978638#0,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,160314345#0,160314345#1,160314345#2,24634414#2,24634416,315358253#1,315358253#2,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",1.6762053417479303,1414.2312195522345,44.736631578947375,9.055517190031026,20.016000000000005,0.7067348365724397,0.0,0.0,0.0,0.1263475360910448,0.1509723249923054,0.0,0.7226801389166498,3.53548976353603,2.828391810828824,0.707097952707206,1.414195905414412,88.10119822607383,2.1212938581216183,0.0,1.8669167297692493,54.537838480020206,13.434861101436915,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36dffff,8a7571ca36effff,8a7571ca36cffff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",0
-24634509#7,32978638#0,"24634509#1,-24634506#2,-24634506#1,-24634506#0,160314346#1,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",1.503373588456261,1459.5831834038513,48.82658823529412,4.854593070727242,20.016000000000005,0.960010635715306,0.0,0.0,0.0,0.3030688978455722,0.3469731012456521,0.0,0.3499580009087756,6.166143939128816,2.7405084173905845,0.6851271043476461,2.0553813130429384,92.22100810617724,2.0553813130429384,0.0,1.9267855396724003,74.5481396679203,11.647160773909984,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",1
-24634509#7,32978638#0,"-24634509#7,24634507,24634508,-24693977#1,-24693977#0,-32999434#1,-24634414#5,-24634414#4,-24634414#3,24634416,315358253#1,315358253#2,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",1.6990238860122884,1601.5496827452691,46.84357894736843,7.498680641847677,20.016000000000005,0.8974709814671799,0.0,0.0,0.0,0.1981403932224598,0.2079780035655933,0.0,0.5938816032119468,5.6195571682626815,6.243952409180757,1.2487904818361515,1.873185722754227,101.86181972138624,3.746371445508454,0.6243952409180757,2.020350122533973,68.04671998299159,11.863509577443438,"8a7571c85c37fff,8a7571c85c0ffff,8a7571c85d5ffff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571ca36dffff,8a7571ca36effff,8a7571ca36cffff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",2
-24634509#7,32978638#0,"24634509#1,-24634506#2,-24634506#1,-24634506#0,-160314346#0,24634505,201238724,-201238718#0,-315392062#4,-24634508,-24634507,-24634509#0,-22716549#6,-201089423#1,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",3.038328189447125,2640.587715701234,48.26347826086956,5.766690975448931,20.016000000000005,0.8685995320895675,0.0,0.0,0.0,0.1970842012707118,0.225584731216248,0.0,0.5773310675130403,2.6509250036941414,3.029628575650447,0.7574071439126118,1.1361107158689177,103.33078151281391,1.5148142878252235,0.0,3.4858213527676423,86.08307880669769,8.710182154995035,"8a7571c85c0ffff,8a7571c85c37fff,8a7571c85d1ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d5ffff,8a7571c85c57fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",3
-24634510#15,201238729#3,"24634510#9,24634510#16,201238726#0,201238726#0.117,201238726#1,201238729#1,201238729#2,201238729#3",0.4919550918374774,937.47848288798,61.249500000000005,15.520264495168888,29.988,1.0,0.0,0.0,0.457318055590128,0.0,0.1509578773494399,0.391724067060432,0.0,3.200073446761415,4.266764595681887,0.0,1.0666911489204718,111.04250973555732,2.133382297840944,0.0,1.1931099151913118,147.2859079041555,8.533529191363774,"8a7571c84277fff,8a7571c842f7fff,8a7571c842affff,8a7571c84287fff,8a7571c8465ffff",2
-24634510#15,201238729#3,"24634510#9,24634510#16,201238726#0,201238726#0.117,201238726#1,201238719#0,137133006#0,175770996#0,201238729#3",0.7044520920774583,1222.385455882395,71.11200000000001,21.472981534942928,50.00399999999999,1.0,0.0,0.0,0.3249751679038661,0.2588282522956844,0.1157734339495922,0.300423145850857,0.0,8.998798167194737,3.2722902426162683,0.0,0.8180725606540671,113.47244355554432,1.6361451213081342,0.0,1.5557052606755215,129.45477777484788,7.362653045886604,"8a7571c84277fff,8a7571c842f7fff,8a7571c842affff,8a7571c8439ffff,8a7571c842a7fff,8a7571c84287fff,8a7571c8465ffff",3
-24634510#5,201238729#3,"-24634510#5,-24634510#0,201238724,-201238718#0,160314345#0,160314345#1,160314345#2,-24634414#1,-24634414#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238729#1,201238729#2,201238729#3",3.1646296387525497,3039.648524020355,45.00000000000001,8.892341352919496,20.016000000000005,0.8550375059353899,0.0,0.0,0.5696254938565316,0.0,0.068697908693578,0.1421371545490003,0.2195394429008901,1.6449270237951097,3.289854047590219,0.6579708095180438,1.3159416190360875,104.53493230544623,1.3159416190360875,0.6579708095180438,3.1861497329796373,110.68985198030452,6.579708095180438,"8a7571c8434ffff,8a7571c85d9ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36affff,8a7571ca36a7fff,8a7571ca3697fff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c84287fff,8a7571c8465ffff",0
-24634510#5,201238729#3,"-24634510#5,-24634510#0,201238724,201238718#1,174800513,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238729#1,201238729#2,201238729#3",1.895224382049436,2127.182856877849,50.00400000000001,7.373650442769571e-15,0.0,1.0,0.0,0.0,0.6547076877212581,0.0,0.0356176163025282,0.2031075939881607,0.106567101988053,2.3505266525787536,2.820631983094504,0.4701053305157507,1.8804213220630028,98.1697745327986,1.410315991547252,0.4701053305157507,2.2297061775010785,130.42020997063707,6.581474627220509,"8a7571c8434ffff,8a7571c85d9ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c84287fff,8a7571c8465ffff",1
-24634510#5,201238729#3,"-24634510#5,-24634510#0,201238724,201238718#1,174800513,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,137133006#0,175770996#0,201238729#3",2.1077213822894167,2412.0898298722645,56.67120000000001,17.594696226826013,50.00399999999999,1.0,0.0,0.0,0.5643247753652657,0.1311675408019354,0.0314105975089673,0.1791172893657122,0.0939797969581192,5.389517355035004,4.145782580796157,0.8291565161592314,1.6583130323184627,100.00538401744204,2.0728912903980783,0.4145782580796157,2.5283447433605155,117.9694246704153,6.218673871194235,"8a7571c8434ffff,8a7571c85d9ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84acffff,8a7571c84357fff,8a7571c84217fff,8a7571c842affff,8a7571c8439ffff,8a7571c842a7fff,8a7571c84287fff,8a7571c8465ffff",2
-24634510#5,201238729#3,"24634510#1,24634510#6,24634510#7,24634513#0,24634513#6,176550249#1,176550249#2,176550249#3,176550249#4,174800513,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,137133006#0,175770996#0,201238729#3",4.173702895135296,3208.275399987076,51.00480000000001,20.74929047766009,90.0,0.9202390661881934,0.0,0.0,0.6805557362498079,0.0986161883668024,0.0077569657126841,0.1333101758588988,0.0,4.675409099873542,5.6104909198482495,0.9350818199747084,1.2467757599662777,89.37044107261883,1.8701636399494168,0.3116939399915694,2.669751379876816,112.00623736571076,6.2338787998313885,"8a7571c85d9ffff,8a7571c8434ffff,8a7571c84267fff,8a7571c84277fff,8a7571c84207fff,8a7571c84357fff,8a7571c84347fff,8a7571c84acffff,8a7571c84a47fff,8a7571c84a5ffff,8a7571c84217fff,8a7571c842affff,8a7571c8439ffff,8a7571c842a7fff,8a7571c84287fff,8a7571c8465ffff",3
-24634510#5,272042145,"-24634510#5,-24634510#0,-24634505,160314346#0,160314346#1,160314345#0,160314345#1,-24634413#0,201201950#3,201201950#4,272042145",1.5692890835239786,1456.560856091317,40.90581818181818,10.453015084827747,20.016000000000005,0.6584777064003784,0.0,0.0,0.1307732171306391,0.0,0.0,0.2966213119256278,0.3811868039222818,1.373097451875099,4.805841081562846,1.373097451875099,0.0,80.05400968068409,1.373097451875099,0.6865487259375495,1.2741512988453647,86.7027916018199,7.552035985313044,"8a7571c8434ffff,8a7571c85d9ffff,8a7571c85daffff,8a7571c85d1ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca3697fff,8a7571ca36affff,8a7571ca362ffff",0
-24634510#5,272042145,"-24634510#5,-24634510#0,201238724,201238718#1,201201950#0,201201950#1,201201950#2,201201950#3,201201950#4,272042145",1.19120470362371,1383.91950053336,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.2857775743862332,0.0,0.0367642052210657,0.3121908404837217,0.1638012271441906,1.445170762626875,5.058097669194063,1.445170762626875,0.7225853813134375,86.59909217649977,2.167756143940313,1.445170762626875,1.2106070417365795,91.08244959852712,7.225853813134376,"8a7571c8434ffff,8a7571c85d9ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571ca3697fff,8a7571ca36affff,8a7571ca362ffff",1
-24634510#5,272042145,"-24634510#5,-24634510#0,201238724,201238718#1,201201950#0,201201950#1,201201950#2,24634413#0,160314345#2,-24634414#1,201201950#4,272042145",1.9604542464934136,1752.6127349998046,45.0,9.052576609602776,20.016000000000005,0.7147817825203701,0.0,0.0,0.1508087365723505,0.0,0.0290302013165783,0.246515949248406,0.4145609455844586,2.282306821193129,9.699803990070798,1.7117301158948468,0.5705767052982823,106.8328429503134,2.852883526491411,1.1411534105965646,1.533127698258649,87.97790617634865,6.846920463579387,"8a7571c8434ffff,8a7571c85d9ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571ca3697fff,8a7571c85d27fff,8a7571ca36d7fff,8a7571ca36affff,8a7571ca362ffff",2
-24634510#5,272042145,"24634510#1,-138300620#6,176550249#3,176550249#4,201201950#0,-24634411,160314345#1,-24634413#0,201201950#3,201201950#4,272042145",2.346068895520772,2021.3323896549136,44.54509090909092,9.349460919802228,20.016000000000005,0.7143959938468453,0.0,0.0,0.3784449431214931,0.0,0.0,0.1238764206671244,0.3597434114380717,1.978892744445108,8.410294163891708,1.4841695583338308,0.4947231861112769,111.0478924372714,1.978892744445108,0.4947231861112769,2.2525507693751856,83.92408751040547,5.441955047224046,"8a7571c85d9ffff,8a7571c8434ffff,8a7571c84347fff,8a7571c84acffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571ca3697fff,8a7571ca36affff,8a7571ca362ffff",3
-24634510#6,32978638#0,"-24634510#6,-138300620#6,176550249#3,176550249#4,201201950#0,201201950#1,201201950#2,201201950#3,24634414#1,24634414#2,24634414#3,24634414#4,24634414#5,24634414#5.51,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.309610338015696,1942.835135336152,44.54509090909092,9.124139593664454,20.016000000000005,0.7647331891074428,0.0,0.0,0.4254514017362382,0.1563216596886353,0.059491413501535,0.0463338206810632,0.312401704392528,4.632405414287923,7.720675690479871,1.5441351380959745,1.5441351380959745,65.75371484462264,2.5735585634932905,0.5147117126986581,1.4905306771340228,68.99376556500818,11.32365767937048,"8a7571c84267fff,8a7571c8434ffff,8a7571c84347fff,8a7571c84acffff,8a7571c84a47fff,8a7571c84a6ffff,8a7571ca3697fff,8a7571ca36affff,8a7571ca36d7fff,8a7571ca36dffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",0
-24634510#6,32978638#0,"-24634510#6,-138300620#6,176550249#3,176550249#4,-201238718#1,-201238718#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.0338372930165587,1938.750000714496,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.252938273030327,0.2281646764900654,0.3951681757214973,0.046431450543061,0.0772974242150492,5.6737588631572535,5.6737588631572535,1.5473887808610691,2.0631850411480923,70.93871552673563,2.578981301435116,0.5157962602870231,1.4873965880067188,85.29417419812114,9.284332685166415,"8a7571c84267fff,8a7571c8434ffff,8a7571c84347fff,8a7571c84acffff,8a7571c84a47fff,8a7571c84a4ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",1
-24634510#6,32978638#0,"-24634510#6,-138300620#6,176550249#3,176550249#4,-201238718#1,-201238718#0,160314345#0,160314345#1,24634413#1,24634413#2,37386279,24634414#5,24634414#5.51,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.287154962777048,1919.716401822716,44.28514285714287,9.265607558523696,20.016000000000005,0.785897882683598,0.0,0.0,0.2554461047228977,0.1582042079594571,0.1954862735641789,0.046891808960982,0.3439716047924842,4.688192480647015,7.813654134411692,2.0836411025097847,1.5627308268823383,66.98023785324493,3.1254616537646767,1.0418205512548924,1.4727941327965637,71.73361927676649,10.93911578817637,"8a7571c84267fff,8a7571c8434ffff,8a7571c84347fff,8a7571c84acffff,8a7571c84a47fff,8a7571c84a4ffff,8a7571c85d07fff,8a7571c85d27fff,8a7571c85d2ffff,8a7571c85d77fff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",2
-24634510#6,32978638#0,"24634510#6,24634510#7,24634513#0,24634513#6,176550249#1,176550249#2,138300620#0,-24634510#5,-24634510#0,201238724,-201238718#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",4.063497711549982,2731.22242958918,46.52608695652175,11.523010204539135,39.99600000000001,0.9063075057321832,0.0,0.0,0.1214928871825666,0.1619620071641964,0.2618803919763287,0.2231042487784701,0.1378679706306212,4.7597734476556015,6.956591961958187,1.4645456762017235,1.098409257151293,88.25420230878524,2.929091352403447,0.3661364190504309,2.240011743839676,84.18359079280656,8.42113763815991,"8a7571c8434ffff,8a7571c84267fff,8a7571c84277fff,8a7571c84207fff,8a7571c84357fff,8a7571c84347fff,8a7571c85d9ffff,8a7571c85daffff,8a7571c84a4ffff,8a7571c85d07fff,8a7571c85d47fff,8a7571c85d4ffff,8a7571c85d67fff,8a7571c859b7fff,8a7571ca365ffff,8a7571c859a7fff,8a7571c85917fff",3
