origins,destinations,path,free_flow_time,route_id,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes,spatial_distinct_rank_for_OD,cluster
-1119245057#1,319058640,"-1119245057#1,-1119245057#0,-1119245060#1,-1119245060#0,37049908,156460679,37052277#1,37052277#2,37052277#3,-37051625#0,-156480737#2,-156480755,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,332885553,1339478330,-36285797#2,36284751,-394446867#0,36284844,-36285797#0,-35802071#0,35801882#1,35801882#2,56080984,-550211682,319058640",2.3746128367284567,db8222d6f8efbaeaf5f7ee450ae88acbef9c37ea68eefbcc56d58689f6f01d54,2460.335867387246,54.861942857142864,20.916763474111683,90.0,0.9803880083693596,0.1398733148759404,0.3077326243476533,0.5523940607764063,1.064537469874944,0.8128971440488328,3.251588576195332,1.2193457160732493,0.0,61.84004783636281,2.4386914321464985,0.8128971440488328,1.6428302588390316,14.225700020854577,0.3658536585365853,0.4034289027618605,0.5833333333333333,0.4166666666666667,2
-1119245057#1,319058640,"-1119245057#1,-1119245057#0,1119245060#2,-156460680#1,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,-37051625#0,-156480737#2,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,332885553,1339478330,-36285797#2,-36285797#1,-36285797#0,-35802071#0,35801882#1,35801882#2,56080984,-550211682,319058640",2.218061360846528,028afd948f743d6732b4702f87f1c77318364c519c1df98c153730be91a678c6,2263.3952698902085,53.75475,20.280914338044443,90.0,0.9786815466650226,0.1520438511371102,0.2839686071845497,0.5639875416783401,1.0014455196058385,0.8836282493852764,2.650884748155829,0.8836282493852764,0.0,54.62543899671424,1.7672564987705528,0.4418141246926382,1.5113278989171095,14.138051990164422,0.4390243902439024,0.4197203737640194,0.7384615384615385,0.5833333333333334,3
-1119245061,36936407#0,"-1119245061,1119245061,319058602#0,1024000539#0,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36936407#0",1.0426745860331172,7722b5f1a7e78425a2f7c39131fe83261956cd68e0e2d3e1c56f9bf312d056b1,1261.8244981508346,56.88,23.58588567766748,90.0,0.9496995095284924,0.0,0.3471298325085818,0.652870167491418,0.8477585831405092,1.5850064750929618,1.5850064750929618,0.7925032375464809,0.0,62.90342579544105,1.5850064750929618,0.0,2.1148661657208483,12.680051800743694,0.7083333333333333,0.5982006139382331,0.9423076923076924,0.3333333333333333,0
-1119245061,36936407#0,"-1119245061,1119245061,319058602#0,1024000539#0,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36936407#0",0.967200623950084,60976749597b45f05e962b8a27bd4346f004adb5e2cae40f6057143822495cca,1193.4630567019954,56.88,23.58588567766748,90.0,0.9468183025946828,0.0,0.3670133937021363,0.6329866062978636,0.8710304804965456,1.675795483378247,1.675795483378247,0.8378977416891233,0.0,58.43541242208107,1.675795483378247,0.0,2.000289772750251,13.406363867025972,0.4499999999999999,0.5334012534071653,0.9423076923076924,0.0833333333333333,1
-1119245061,36936407#0,"-1119245061,-1119245060#2,-1119245060#1,-1119245060#0,37049908,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36936407#0",0.6827153827693784,38b0b58f29a6f52cc64a3376ff6b4a2aae4bd345b82db917a39beeb87a6daf62,856.0068021102403,60.67200000000001,26.584349208832304,90.0,0.9258529359936362,0.0,0.3333535928775277,0.6666464071224723,0.8625022310525784,2.336430031945507,2.336430031945507,1.1682150159727536,0.0,51.86571639396704,2.336430031945507,1.1682150159727536,1.4347001711116298,17.5232252395913,0.0,0.6727704235717292,0.981132075471698,0.75,2
-1119245061,36936407#0,"-1119245061,-156460680#1,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,37050033#0,-48956015,406210869#0,406210869#1,319058612#0,319058612#1,36936407#0",1.1194924406047515,a9a4fbbcfcea425d8e32ed789a4da74c990bd52e42417026c40ddf211e7cbffb,1225.8825203755505,50.59270588235295,15.996461060828054,90.0,0.94822473598326,0.0,0.2844672801863637,0.7155327198136362,0.746464875236738,1.6314777042316404,1.6314777042316404,0.8157388521158202,0.0,58.45130265915324,1.6314777042316404,0.8157388521158202,2.0546260349915486,13.867560485968944,0.5454545454545454,0.640349468919366,0.9777777777777776,0.5833333333333334,3
-1119245070,-156460683#5,"-1119245070,1119245070,319058612#0,319058612#1,36936407#0,36936407#1,36936407#2,918716573,156480737#0,156480737#1,156480737#2,37051625#0,-37052277#3,-37052277#2,-37052277#1,-37052277#0,-37049908,-36293459#10,-36293459#9,-36293459#8,-36293459#7,-36293459#6,-36293459#5,-36293459#4,-36293459#3,-36293459#2,-36293459#1,-36293459#0,-156460683#8,-156460683#7,-156460683#6,-156460683#5",1.736958985727185,856116e3fae159fe35465c03347b3fea93e3c24cbd7b267cb6cb1fa84b1b7393,1850.0858085670409,63.443250000000006,29.25075688350755,90.0,0.9409884547633286,0.0,0.3929726790571976,0.6070273209428023,0.8795332580603694,1.0810309396130513,2.1620618792261026,1.0810309396130513,0.0,54.20884109943484,2.1620618792261026,0.0,1.5199399161208274,17.29649503380882,0.3823529411764705,0.6012328207808839,0.903846153846154,0.6666666666666666,0
-1119245070,-156460683#5,"-1119245070,-1119245071,-1299820133,-37052277#3,-37052277#2,-37052277#1,-37052277#0,-37049908,-36293459#10,-36293459#9,-36293459#8,-36293459#7,-36293459#6,-36293459#5,-36293459#4,-36293459#3,-36293459#2,-36293459#1,-36293459#0,-156460683#8,-156460683#7,-156460683#6,-156460683#5",1.1379469642428606,6174773bd800a7af820474955395d2bf2138457bbec781753240bddf53b12c73,1521.8529983066005,73.91895652173912,25.539738938436276,50.00399999999999,1.0,0.0,0.3702839449245312,0.6297160550754687,0.6591066280241274,0.0,1.31418737698414,0.6570936884920701,0.0,39.16359518421581,1.31418737698414,0.0,1.2502799101983078,15.11315483531761,0.0,0.5008744440253404,0.9056603773584906,0.1666666666666666,1
-1119245070,-156460683#5,"1119245070,-1119245070,37050033#0,37050033#1,37055902#0,37055902#1,37055902#2,156460671,1119245064,156460680#1,-1119245060#2,-1119245060#1,-1119245060#0,-36293459#10,37051872#0,37051872#1,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066,-36293459#2,-36293459#1,-36293459#0,-156460683#8,-156460683#7,-156460683#6,-156460683#5",1.723812095032397,0d17c0199c7eea15fc82667e48b693dab95d5f1d8c0d4da7e883255e68eaaa78,2023.759390412432,62.50499999999999,22.04969142641229,50.00399999999999,1.0,0.0,0.1812537874888595,0.8187462125111404,0.4732893487896098,0.0,1.9765195501747963,0.9882597750873984,0.0,52.50983263997422,1.9765195501747963,0.0,1.6820010152386424,13.835636851223576,0.7857142857142857,0.6860680307576378,0.8444444444444444,0.75,3
-1119245071,-36933307#1,"-1119245071,-1299820133,-37051625#0,-156480737#2,-156480737#1,394456380,37056002,1119245115,37056017,-159922662#1,-159922662#0,-156460682#0,-37054319,-270968320,37052930,698018294#0,698018294#1,1238956370,698018293,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,-36933306,36933307#1",2.771604970281849,be5e3393263865cc68e80e3e506aa901981a1ce0d8d68a5cf45bd29acc14a6bc,2547.303091807098,46.87650000000001,7.383943085091529,20.016000000000005,0.8929314924534199,0.0,0.1920565593246352,0.8079434406753647,0.6949166429126571,0.0,1.570288205147325,0.7851441025736625,0.0,93.12387683945936,1.1777161538604937,0.7851441025736625,4.994758722073677,12.5623056411786,0.6153846153846154,0.610268048973484,0.7872340425531915,0.9166666666666666,0
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,156480755,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,36284386#1,36284386#2,-153730928,-36933307#1",1.6131657524951963,32890d8b0675f39302ba4fb1cd114ca1fde64cbbbad85237542aab1de6ab9ae5,1553.4580060241824,46.671,11.292064732060451,39.99600000000001,0.9689389180443596,0.0,0.3459883380979358,0.6540116619020643,0.6449278298920623,0.0,1.2874503155181307,0.6437251577590654,0.0,78.81736346792412,1.2874503155181307,0.6437251577590654,2.850519046315073,15.44940378621757,0.3571428571428571,0.4012612649987511,0.6666666666666667,0.1666666666666666,1
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,-36933306,36933307#1",1.4109219320008357,70066739c6836640db639b3d1666aaf4e13c9cec6b8c075cea10b58ca48ad5dd,1360.660009312238,46.36800000000001,11.768620746957325,39.99600000000001,0.9645377345482852,0.0,0.3950129717422319,0.6049870282577681,0.670937714792996,0.0,1.4698749035851535,0.7349374517925767,0.0,75.3387653721049,1.4698749035851535,0.7349374517925767,2.667985789028286,16.16862393943669,0.0,0.4244354144453137,0.6153846153846154,0.5,2
-1119245071,-36933307#1,"-1119245071,-1299820133,-37051625#0,-156480737#2,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36288851#2,36288851#3,36933307#0,36933307#1",1.745479167422002,d3eaf13aa3ab4f02f54342f387a9d8d5b9970ca49a5c2d8a02507474ed0ba3bc,1666.5435083454693,46.52608695652175,11.523010204539135,39.99600000000001,0.9710466086254974,0.0,0.3225108442220294,0.6774891557779708,0.6287475950218326,0.0,1.2000886805443105,0.6000443402721551,0.0,84.01718786747912,1.2000886805443105,0.6000443402721551,3.2677629728461683,13.80101982625957,0.4482758620689655,0.4854800186760487,0.7272727272727273,0.75,3
-1119245693,-165170994#4,"1119245693,159922990,48955996,406210869#0,406210869#1,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884374,1338884375,1338884371#6,165170683#0,165170683#1,165170683#2,165170683#3,-319058613#2,-165170815#1,-165171448#1,-165171448#0,-165170994#5,-165170994#4",2.8848453741269418,ad427b5acb56e32b50724ea7cb1ec639a6478349179b4fb01c0fb9304732204c,2908.9519966128605,61.08495652173912,16.75974941599535,50.004000000000005,0.8766947242952154,0.0,0.3452848940412485,0.6547151059587516,0.6444788391551302,0.6875328304931706,1.3750656609863412,0.6875328304931706,0.6875328304931706,60.886944455798464,1.3750656609863412,0.0,1.4627408080921034,15.813255101342923,0.9782608695652174,0.4565542657948863,0.9782608695652174,0.4166666666666667,0
-1119245693,-165170994#4,"-1119245693,-1119245692,36936396#2,36936396#3,36936396#4,878854447,878854448,-36289599#1,-36289599#0,-157553237#1,-157553237#0,-157553234,-157574536#1,-157574536#0,-710476024#1,-710476024#0,1162674260,508751758#0,508751758#1,508751758#2,508751757#0,508751757#1,508751757#2,36936541,697740912,319058636,36936749#0,36936749#1,36936749#2,36936749#3,36936749#4,36936749#5,319779134,36936867,-165172165#2,-165172165#1,-165172165#0,165172163,1238426242,698024153,165170686,1238426236,165170681#0,165170681#1,1371061454,-165170994#6,-165170994#5,-165170994#4",1.9509015426380656,51cc44f6934eadef4c77aa78511669c79a9cdda5e4d9cc2693c2216f8b5de220,2618.9987819579856,68.74650000000001,14.671510691044968,29.988,1.0,0.0,0.5655610479425681,0.4344389520574319,0.6845258742777155,0.0,0.7636506033442227,0.3818253016721114,0.3818253016721114,50.79750989255325,0.3818253016721114,0.3818253016721114,1.316661350044961,18.327614480261342,0.0,0.8494876169265692,0.9897959183673468,1.0,1
-1119245693,-165170994#4,"1119245693,159922990,48955996,406210869#0,406210869#1,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,165170683#0,165170683#1,165170683#2,165170683#3,-319058613#2,-319058613#1,-319058613#0,-165170994#6,-165170994#5,-165170994#4",2.8427870039654475,40347a5afaffbc87edd3d50a096e25242331e492a7483309adfeffcad701ea33,2845.877392113165,61.10959999999999,16.12330138537503,50.004000000000005,0.8781180533243429,0.0,0.3413735803703981,0.6586264196296019,0.6419423646059266,0.7027709646039701,1.4055419292079403,0.7027709646039701,0.7027709646039701,56.19318649479652,1.4055419292079403,0.0,1.4310243005445735,15.812346703589329,0.9666666666666668,0.4521540864237876,0.9666666666666668,0.3333333333333333,2
-1119245693,-165170994#4,"1119245693,159922990,48955996,48956015,37050033#1,37055902#0,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,165170683#0,165170683#1,165170683#2,165170683#3,-319058613#2,-165170815#1,-165171448#1,-165171448#0,-165170994#5,-165170994#4",3.3659013468948444,81aef3a1329bb2caae9048bbe94a3e176fa6cc03dec5643f112a2e7aac4365d6,3364.1960664872563,59.41058823529412,16.047606890968474,50.004000000000005,0.8933804329874094,0.0,0.2427876097540837,0.7572123902459162,0.5542719033399535,0.5944956716177101,1.1889913432354202,0.5944956716177101,0.5944956716177101,66.01976506709644,1.1889913432354202,0.0,1.6916562661067356,15.159639626251607,0.979381443298969,0.4866218310258168,0.979381443298969,0.5,3
-1238426234#0,-37054066,"-1238426234#0,1238426234#0,1238426234#1,319058600#0,35801699#0,35801699#1,698018295#3,35802097#0,35802097#1,35802097#2,35802097#3,35802097#4,35802097#5,314422857,710476923,319058591,697627694#0,697627694#1,187827289,1119245073,155153634#0,155153634#1,155153634#2,1119243206,36292768#0,36292768#1,36292768#2,36292830#1,36292830#2,697704135,156460681#0,37054132,156460683#6,156460683#7,156460683#8,36293459#0,36293459#1,36293459#2,37054066",4.329105443473285,a349f693719a48c3984073a0083930119eab934bcad0bfc49b86f908fb1d3fd8,4470.676530677811,55.90153846153844,17.43120530580015,70.02,0.9771144321197844,0.0972899054986494,0.2426909904608934,0.660019104040457,1.4615674892607673,0.0,2.0131181350835705,1.118398963935317,0.0,87.32273266370034,1.789438342296507,0.6710393783611901,2.57015783350407,8.723511918695472,0.9605263157894736,0.5911875296578084,0.962962962962963,0.5,0
-1238426234#0,-37054066,"1238426234#0,1238426234#1,319058600#0,35801699#0,35801699#1,698018295#3,35802097#0,35802097#1,35802097#2,35802097#3,35802097#4,35802097#5,314422857,710476923,319058591,697627694#0,697627694#1,187827289,1119245073,155153634#0,155153634#1,155153634#2,1119243206,36292768#0,36292768#1,-394456359#1,-394456359#0,36292830#1,36292830#2,697704135,156460681#0,156460681#1,156460681#2,36293459#0,36293459#1,36293459#2,37054066",3.9696382008526943,6a0da655a70aa7ec5df01ed0a535c18e76a3f28b73c022108948c4b35d1c6d11,4290.229318916092,58.92324324324324,20.385168264922147,70.02,0.9761518642459972,0.0903084205787652,0.3197689318484363,0.5899226475727983,1.4832944071678662,0.0,2.0977899620232447,1.1654388677906915,0.0,79.96042494777865,1.6316144149069682,0.699263320674415,2.403713879559455,8.624247621651119,0.9594594594594594,0.5462893060938936,0.9620253164556962,0.1666666666666666,1
-1238426234#0,-37054066,"1238426234#0,1238426234#1,319058600#0,319058600#1,35801882#2,35801882#3,35801882#4,35802071#0,35802071#1,35802071#2,36288851#0,36288851#1,36284386#0,36284386#1,36284386#2,36284386#3,36284386#4,36284386#5,36284386#6,36934854#0,36934854#1,-918716575,918716573,156480737#0,156480737#1,156480737#2,37051625#0,-37052277#3,-37052277#2,-37052277#1,-37052277#0,-37049908,-36293459#10,37051872#0,37051872#1,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066",2.4728051683922847,25eb3e25c9e22d5fb335456a0aee69cfe946ad4eb36f89b3aa69a31ec0c95633,2717.2279783416243,50.25420000000001,10.25017326983005,90.0,0.9957273345142656,0.1804703378882994,0.0810875731199048,0.7384420889917956,0.7697843030780145,0.7360442391810781,2.2081327175432346,1.4720884783621562,0.0,55.527554692542886,2.2081327175432346,0.368022119590539,1.713247729379166,14.720884783621562,0.0,0.8748066022116817,0.9736842105263158,1.0,2
-1239117016#2,-36293752#5,"1239117016#2,-36950447#1,-36950447#0,36950586,-859784611,-37055217#0,-243957897#3,-243957897#2,394459769#0,394459769#1,139832421#1,-243957897#0,-1339510606#1,-1339510606#0,243957902#0,243957902#1,191799405,-37066023,406210871,36295293#4,36295293#5,36295293#6,35573916,617837421#0,-243957899#1,-243957899#0,-36294081#4,-36294081#3,-36294081#2,-36294081#1,-36294081#0,-1119245058,-1119245057#3,-1119245057#2,-476687231#3,-476687231#2,-476687231#1,-36293752#7,-36293752#6,-36293752#5",4.65047671073803,667b51e5bf99fdf33a25b8a138bb380be3a4251b17efe9258a18e3b998f31fa1,5274.684438453449,66.50280000000001,21.429757105483016,50.00399999999999,1.0,0.0,0.5661604309109769,0.433839569089023,0.9775734487448616,0.0,0.9479240053772796,0.5687544032263677,0.0,89.44616880765935,0.5687544032263677,0.1895848010754559,4.13415238928876,7.583392043018236,0.8392857142857143,0.8363279020430354,0.8985507246376812,1.0,0
-1239117016#2,-36293752#5,"1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0,-36293459#10,37051872#0,37051872#1,-476687231#2,-476687231#1,-36293752#7,-36293752#6,-36293752#5",1.8087473002159828,1abf2f5fc8f68b5391547c6d892d8abb5b20f76bcb3c7ac419769e5e0a7d2f35,2146.9890063149496,78.00623999999999,25.33316674717157,50.00399999999999,1.0,0.0,0.5408559442810345,0.4591440557189655,0.9527191971770148,0.0,1.8630742813469372,0.9315371406734688,0.0,54.4806785174013,1.8630742813469372,0.0,1.6827508515061254,11.64421425841836,0.0,0.3732772531715802,0.8392857142857143,0.4166666666666667,1
